numOfLayer;numOnLayer;t;x;u;c;u+c;u-c;
1;661;0;7.67984;0;1;1;-1;
1;662;0;7.68984;0;1;1;-1;
1;663;0;7.69983;0;1;1;-1;
1;664;0;7.70982;0;1;1;-1;
1;665;0;7.71982;0;1;1;-1;
1;666;0;7.72981;0;1;1;-1;
1;667;0;7.73981;0;1;1;-1;
1;668;0;7.7498;0;1;1;-1;
1;669;0;7.7598;0;1;1;-1;
1;670;0;7.76979;0;1;1;-1;
1;671;0;7.77979;0;1;1;-1;
1;672;0;7.78978;0;1;1;-1;
1;673;0;7.79978;0;1;1;-1;
1;674;0;7.80977;0;1;1;-1;
1;675;0;7.81976;0;1;1;-1;
1;676;0;7.82976;0;1;1;-1;
1;677;0;7.83975;0;1;1;-1;
1;678;0;7.84975;0;1;1;-1;
1;679;0;7.85974;0;1;1;-1;
1;680;0;7.86974;0;1;1;-1;
1;681;0;7.87973;0;1;1;-1;
1;682;0;7.88973;0;1;1;-1;
1;683;0;7.89972;0;1;1;-1;
1;684;0;7.90971;0;1;1;-1;
1;685;0;7.91971;0;1;1;-1;
1;686;0;7.9297;0;1;1;-1;
1;687;0;7.9397;0;1;1;-1;
1;688;0;7.94969;0;1;1;-1;
1;689;0;7.95969;0;1;1;-1;
1;690;0;7.96968;0;1;1;-1;
1;691;0;7.97968;0;1;1;-1;
1;692;0;7.98967;0;1;1;-1;
1;693;0;7.99966;0;1;1;-1;
1;694;0;8.00966;0;1;1;-1;
1;695;0;8.01965;0;1;1;-1;
1;696;0;8.02965;0;1;1;-1;
1;697;0;8.03964;0;1;1;-1;
1;698;0;8.04964;0;1;1;-1;
1;699;0;8.05963;0;1;1;-1;
1;700;0;8.06963;0;1;1;-1;
1;701;0;8.07962;0;1;1;-1;
1;702;0;8.08962;0;1;1;-1;
1;703;0;8.09961;0;1;1;-1;
1;704;0;8.1096;0;1;1;-1;
1;705;0;8.1196;0;1;1;-1;
1;706;0;8.12959;0;1;1;-1;
1;707;0;8.13959;0;1;1;-1;
1;708;0;8.14958;0;1;1;-1;
1;709;0;8.15958;0;1;1;-1;
1;710;0;8.16957;0;1;1;-1;
1;711;0;8.17957;0;1;1;-1;
1;712;0;8.18956;0;1;1;-1;
1;713;0;8.19955;0;1;1;-1;
1;714;0;8.20955;0;1;1;-1;
1;715;0;8.21954;0;1;1;-1;
1;716;0;8.22954;0;1;1;-1;
1;717;0;8.23953;0;1;1;-1;
1;718;0;8.24953;0;1;1;-1;
1;719;0;8.25952;0;1;1;-1;
1;720;0;8.26952;0;1;1;-1;
1;721;0;8.27951;0;1;1;-1;
1;722;0;8.2895;0;1;1;-1;
1;723;0;8.2995;0;1;1;-1;
1;724;0;8.30949;0;1;1;-1;
1;725;0;8.31949;0;1;1;-1;
1;726;0;8.32948;0;1;1;-1;
1;727;0;8.33948;0;1;1;-1;
1;728;0;8.34947;0;1;1;-1;
1;729;0;8.35947;0;1;1;-1;
1;730;0;8.36946;0;1;1;-1;
1;731;0;8.37945;0;1;1;-1;
1;732;0;8.38945;0;1;1;-1;
1;733;0;8.39944;0;1;1;-1;
1;734;0;8.40944;0;1;1;-1;
1;735;0;8.41943;0;1;1;-1;
1;736;0;8.42943;0;1;1;-1;
1;737;0;8.43942;0;1;1;-1;
1;738;0;8.44942;0;1;1;-1;
1;739;0;8.45941;0;1;1;-1;
1;740;0;8.46941;0;1;1;-1;
1;741;0;8.4794;0;1;1;-1;
1;742;0;8.48939;0;1;1;-1;
1;743;0;8.49939;0;1;1;-1;
1;744;0;8.50938;0;1;1;-1;
1;745;0;8.51938;0;1;1;-1;
1;746;0;8.52937;0;1;1;-1;
1;747;0;8.53937;0;1;1;-1;
1;748;0;8.54936;0;1;1;-1;
1;749;0;8.55936;0;1;1;-1;
1;750;0;8.56935;0;1;1;-1;
1;751;0;8.57934;0;1;1;-1;
1;752;0;8.58934;0;1;1;-1;
1;753;0;8.59933;0;1;1;-1;
1;754;0;8.60933;0;1;1;-1;
1;755;0;8.61932;0;1;1;-1;
1;756;0;8.62932;0;1;1;-1;
1;757;0;8.63931;0;1;1;-1;
1;758;0;8.64931;0;1;1;-1;
1;759;0;8.6593;0;1;1;-1;
1;760;0;8.66929;0;1;1;-1;
1;761;0;8.67929;0;1;1;-1;
1;762;0;8.68928;0;1;1;-1;
1;763;0;8.69928;0;1;1;-1;
1;764;0;8.70927;0;1;1;-1;
1;765;0;8.71927;0;1;1;-1;
1;766;0;8.72926;0;1;1;-1;
1;767;0;8.73926;0;1;1;-1;
1;768;0;8.74925;0;1;1;-1;
1;769;0;8.75925;0;1;1;-1;
1;770;0;8.76924;0;1;1;-1;
1;771;0;8.77923;0;1;1;-1;
1;772;0;8.78923;0;1;1;-1;
1;773;0;8.79922;0;1;1;-1;
1;774;0;8.80922;0;1;1;-1;
1;775;0;8.81921;0;1;1;-1;
1;776;0;8.82921;0;1;1;-1;
1;777;0;8.8392;0;1;1;-1;
1;778;0;8.8492;0;1;1;-1;
1;779;0;8.85919;0;1;1;-1;
1;780;0;8.86918;0;1;1;-1;
1;781;0;8.87918;0;1;1;-1;
1;782;0;8.88917;0;1;1;-1;
1;783;0;8.89917;0;1;1;-1;
1;784;0;8.90916;0;1;1;-1;
1;785;0;8.91916;0;1;1;-1;
1;786;0;8.92915;0;1;1;-1;
1;787;0;8.93915;0;1;1;-1;
1;788;0;8.94914;0;1;1;-1;
1;789;0;8.95913;0;1;1;-1;
1;790;0;8.96913;0;1;1;-1;
1;791;0;8.97912;0;1;1;-1;
1;792;0;8.98912;0;1;1;-1;
1;793;0;8.99911;0;1;1;-1;
1;794;0;9.00911;0;1;1;-1;
1;795;0;9.0191;0;1;1;-1;
1;796;0;9.0291;0;1;1;-1;
1;797;0;9.03909;0;1;1;-1;
1;798;0;9.04908;0;1;1;-1;
1;799;0;9.05908;0;1;1;-1;
1;800;0;9.06907;0;1;1;-1;
1;801;0;9.07907;0;1;1;-1;
1;802;0;9.08906;0;1;1;-1;
1;803;0;9.09906;0;1;1;-1;
1;804;0;9.10905;0;1;1;-1;
1;805;0;9.11905;0;1;1;-1;
1;806;0;9.12904;0;1;1;-1;
1;807;0;9.13904;0;1;1;-1;
1;808;0;9.14903;0;1;1;-1;
1;809;0;9.15902;0;1;1;-1;
1;810;0;9.16902;0;1;1;-1;
1;811;0;9.17901;0;1;1;-1;
1;812;0;9.18901;0;1;1;-1;
1;813;0;9.199;0;1;1;-1;
1;814;0;9.209;0;1;1;-1;
1;815;0;9.21899;0;1;1;-1;
1;816;0;9.22899;0;1;1;-1;
1;817;0;9.23898;0;1;1;-1;
1;818;0;9.24897;0;1;1;-1;
1;819;0;9.25897;0;1;1;-1;
1;820;0;9.26896;0;1;1;-1;
1;821;0;9.27896;0;1;1;-1;
1;822;0;9.28895;0;1;1;-1;
1;823;0;9.29895;0;1;1;-1;
1;824;0;9.30894;0;1;1;-1;
1;825;0;9.31894;0;1;1;-1;
1;826;0;9.32893;0;1;1;-1;
1;827;0;9.33892;0;1;1;-1;
1;828;0;9.34892;0;1;1;-1;
1;829;0;9.35891;0;1;1;-1;
1;830;0;9.36891;0;1;1;-1;
1;831;0;9.3789;0;1;1;-1;
1;832;0;9.3889;0;1;1;-1;
1;833;0;9.39889;0;1;1;-1;
1;834;0;9.40889;0;1;1;-1;
1;835;0;9.41888;0;1;1;-1;
1;836;0;9.42888;0;1;1;-1;
1;837;0;9.43887;0;1;1;-1;
1;838;0;9.44886;0;1;1;-1;
1;839;0;9.45886;0;1;1;-1;
1;840;0;9.46885;0;1;1;-1;
1;841;0;9.47885;0;1;1;-1;
1;842;0;9.48884;0;1;1;-1;
1;843;0;9.49884;0;1;1;-1;
1;844;0;9.50883;0;1;1;-1;
1;845;0;9.51883;0;1;1;-1;
1;846;0;9.52882;0;1;1;-1;
1;847;0;9.53881;0;1;1;-1;
1;848;0;9.54881;0;1;1;-1;
1;849;0;9.5588;0;1;1;-1;
1;850;0;9.5688;0;1;1;-1;
1;851;0;9.57879;0;1;1;-1;
1;852;0;9.58879;0;1;1;-1;
1;853;0;9.59878;0;1;1;-1;
1;854;0;9.60878;0;1;1;-1;
1;855;0;9.61877;0;1;1;-1;
1;856;0;9.62876;0;1;1;-1;
1;857;0;9.63876;0;1;1;-1;
1;858;0;9.64875;0;1;1;-1;
1;859;0;9.65875;0;1;1;-1;
1;860;0;9.66874;0;1;1;-1;
1;861;0;9.67874;0;1;1;-1;
1;862;0;9.68873;0;1;1;-1;
1;863;0;9.69873;0;1;1;-1;
1;864;0;9.70872;0;1;1;-1;
1;865;0;9.71871;0;1;1;-1;
1;866;0;9.72871;0;1;1;-1;
1;867;0;9.7387;0;1;1;-1;
1;868;0;9.7487;0;1;1;-1;
1;869;0;9.75869;0;1;1;-1;
1;870;0;9.76869;0;1;1;-1;
1;871;0;9.77868;0;1;1;-1;
1;872;0;9.78868;0;1;1;-1;
1;873;0;9.79867;0;1;1;-1;
1;874;0;9.80867;0;1;1;-1;
1;875;0;9.81866;0;1;1;-1;
1;876;0;9.82865;0;1;1;-1;
1;877;0;9.83865;0;1;1;-1;
1;878;0;9.84864;0;1;1;-1;
1;879;0;9.85864;0;1;1;-1;
1;880;0;9.86863;0;1;1;-1;
1;881;0;9.87863;0;1;1;-1;
1;882;0;9.88862;0;1;1;-1;
1;883;0;9.89862;0;1;1;-1;
1;884;0;9.90861;0;1;1;-1;
1;885;0;9.9186;0;1;1;-1;
1;886;0;9.9286;0;1;1;-1;
1;887;0;9.93859;0;1;1;-1;
1;888;0;9.94859;0;1;1;-1;
1;889;0;9.95858;0;1;1;-1;
1;890;0;9.96858;0;1;1;-1;
1;891;0;9.97857;0;1;1;-1;
1;892;0;9.98857;0;1;1;-1;
1;893;0;9.99856;0;1;1;-1;
1;894;0;10.0086;0;1;1;-1;
1;895;0;10.0185;0;1;1;-1;
1;896;0;10.0285;0;1;1;-1;
1;897;0;10.0385;0;1;1;-1;
1;898;0;10.0485;0;1;1;-1;
1;899;0;10.0585;0;1;1;-1;
1;900;0;10.0685;0;1;1;-1;
1;901;0;10.0785;0;1;1;-1;
1;902;0;10.0885;0;1;1;-1;
1;903;0;10.0985;0;1;1;-1;
1;904;0;10.1085;0;1;1;-1;
1;905;0;10.1185;0;1;1;-1;
1;906;0;10.1285;0;1;1;-1;
1;907;0;10.1385;0;1;1;-1;
1;908;0;10.1485;0;1;1;-1;
1;909;0;10.1585;0;1;1;-1;
1;910;0;10.1685;0;1;1;-1;
1;911;0;10.1785;0;1;1;-1;
1;912;0;10.1885;0;1;1;-1;
1;913;0;10.1984;0;1;1;-1;
1;914;0;10.2084;0;1;1;-1;
1;915;0;10.2184;0;1;1;-1;
1;916;0;10.2284;0;1;1;-1;
1;917;0;10.2384;0;1;1;-1;
1;918;0;10.2484;0;1;1;-1;
1;919;0;10.2584;0;1;1;-1;
1;920;0;10.2684;0;1;1;-1;
1;921;0;10.2784;0;1;1;-1;
1;922;0;10.2884;0;1;1;-1;
1;923;0;10.2984;0;1;1;-1;
1;924;0;10.3084;0;1;1;-1;
1;925;0;10.3184;0;1;1;-1;
1;926;0;10.3284;0;1;1;-1;
1;927;0;10.3384;0;1;1;-1;
1;928;0;10.3484;0;1;1;-1;
1;929;0;10.3584;0;1;1;-1;
1;930;0;10.3684;0;1;1;-1;
1;931;0;10.3784;0;1;1;-1;
1;932;0;10.3883;0;1;1;-1;
1;933;0;10.3983;0;1;1;-1;
1;934;0;10.4083;0;1;1;-1;
1;935;0;10.4183;0;1;1;-1;
1;936;0;10.4283;0;1;1;-1;
1;937;0;10.4383;0;1;1;-1;
1;938;0;10.4483;0;1;1;-1;
1;939;0;10.4583;0;1;1;-1;
1;940;0;10.4683;0;1;1;-1;
1;941;0;10.4783;0;1;1;-1;
1;942;0;10.4883;0;1;1;-1;
1;943;0;10.4983;0;1;1;-1;
1;944;0;10.5083;0;1;1;-1;
1;945;0;10.5183;0;1;1;-1;
1;946;0;10.5283;0;1;1;-1;
1;947;0;10.5383;0;1;1;-1;
1;948;0;10.5483;0;1;1;-1;
1;949;0;10.5583;0;1;1;-1;
1;950;0;10.5682;0;1;1;-1;
1;951;0;10.5782;0;1;1;-1;
1;952;0;10.5882;0;1;1;-1;
1;953;0;10.5982;0;1;1;-1;
1;954;0;10.6082;0;1;1;-1;
1;955;0;10.6182;0;1;1;-1;
1;956;0;10.6282;0;1;1;-1;
1;957;0;10.6382;0;1;1;-1;
1;958;0;10.6482;0;1;1;-1;
1;959;0;10.6582;0;1;1;-1;
1;960;0;10.6682;0;1;1;-1;
1;961;0;10.6782;0;1;1;-1;
1;962;0;10.6882;0;1;1;-1;
1;963;0;10.6982;0;1;1;-1;
1;964;0;10.7082;0;1;1;-1;
1;965;0;10.7182;0;1;1;-1;
1;966;0;10.7282;0;1;1;-1;
1;967;0;10.7382;0;1;1;-1;
1;968;0;10.7481;0;1;1;-1;
1;969;0;10.7581;0;1;1;-1;
1;970;0;10.7681;0;1;1;-1;
1;971;0;10.7781;0;1;1;-1;
1;972;0;10.7881;0;1;1;-1;
1;973;0;10.7981;0;1;1;-1;
1;974;0;10.8081;0;1;1;-1;
1;975;0;10.8181;0;1;1;-1;
1;976;0;10.8281;0;1;1;-1;
1;977;0;10.8381;0;1;1;-1;
1;978;0;10.8481;0;1;1;-1;
1;979;0;10.8581;0;1;1;-1;
1;980;0;10.8681;0;1;1;-1;
1;981;0;10.8781;0;1;1;-1;
1;982;0;10.8881;0;1;1;-1;
1;983;0;10.8981;0;1;1;-1;
1;984;0;10.9081;0;1;1;-1;
1;985;0;10.9181;0;1;1;-1;
1;986;0;10.928;0;1;1;-1;
1;987;0;10.938;0;1;1;-1;
1;988;0;10.948;0;1;1;-1;
1;989;0;10.958;0;1;1;-1;
1;990;0;10.968;0;1;1;-1;
1;991;0;10.978;0;1;1;-1;
1;992;0;10.988;0;1;1;-1;
1;993;0;10.998;0;1;1;-1;
1;994;0;11.008;0;1;1;-1;
1;995;0;11.018;0;1;1;-1;
1;996;0;11.028;0;1;1;-1;
1;997;0;11.038;0;1;1;-1;
1;998;0;11.048;0;1;1;-1;
1;999;0;11.058;0;1;1;-1;
1;1000;0;11.068;0;1;1;-1;
1;1001;0;11.078;0;1;1;-1;
1;1002;0;11.088;0;1;1;-1;
1;1003;0;11.098;0;1;1;-1;
1;1004;0;11.1079;0;1;1;-1;
1;1005;0;11.1179;0;1;1;-1;
1;1006;0;11.1279;0;1;1;-1;
1;1007;0;11.1379;0;1;1;-1;
1;1008;0;11.1479;0;1;1;-1;
1;1009;0;11.1579;0;1;1;-1;
1;1010;0;11.1679;0;1;1;-1;
1;1011;0;11.1779;0;1;1;-1;
1;1012;0;11.1879;0;1;1;-1;
1;1013;0;11.1979;0;1;1;-1;
1;1014;0;11.2079;0;1;1;-1;
1;1015;0;11.2179;0;1;1;-1;
1;1016;0;11.2279;0;1;1;-1;
1;1017;0;11.2379;0;1;1;-1;
1;1018;0;11.2479;0;1;1;-1;
1;1019;0;11.2579;0;1;1;-1;
1;1020;0;11.2679;0;1;1;-1;
1;1021;0;11.2779;0;1;1;-1;
1;1022;0;11.2878;0;1;1;-1;
1;1023;0;11.2978;0;1;1;-1;
1;1024;0;11.3078;0;1;1;-1;
1;1025;0;11.3178;0;1;1;-1;
1;1026;0;11.3278;0;1;1;-1;
1;1027;0;11.3378;0;1;1;-1;
1;1028;0;11.3478;0;1;1;-1;
1;1029;0;11.3578;0;1;1;-1;
1;1030;0;11.3678;0;1;1;-1;
1;1031;0;11.3778;0;1;1;-1;
1;1032;0;11.3878;0;1;1;-1;
1;1033;0;11.3978;0;1;1;-1;
1;1034;0;11.4078;0;1;1;-1;
1;1035;0;11.4178;0;1;1;-1;
1;1036;0;11.4278;0;1;1;-1;
1;1037;0;11.4378;0;1;1;-1;
1;1038;0;11.4478;0;1;1;-1;
1;1039;0;11.4578;0;1;1;-1;
1;1040;0;11.4677;0;1;1;-1;
1;1041;0;11.4777;0;1;1;-1;
1;1042;0;11.4877;0;1;1;-1;
1;1043;0;11.4977;0;1;1;-1;
1;1044;0;11.5077;0;1;1;-1;
1;1045;0;11.5177;0;1;1;-1;
1;1046;0;11.5277;0;1;1;-1;
1;1047;0;11.5377;0;1;1;-1;
1;1048;0;11.5477;0;1;1;-1;
1;1049;0;11.5577;0;1;1;-1;
1;1050;0;11.5677;0;1;1;-1;
1;1051;0;11.5777;0;1;1;-1;
1;1052;0;11.5877;0;1;1;-1;
1;1053;0;11.5977;0;1;1;-1;
1;1054;0;11.6077;0;1;1;-1;
1;1055;0;11.6177;0;1;1;-1;
1;1056;0;11.6277;0;1;1;-1;
1;1057;0;11.6377;0;1;1;-1;
1;1058;0;11.6476;0;1;1;-1;
1;1059;0;11.6576;0;1;1;-1;
1;1060;0;11.6676;0;1;1;-1;
1;1061;0;11.6776;0;1;1;-1;
1;1062;0;11.6876;0;1;1;-1;
1;1063;0;11.6976;0;1;1;-1;
1;1064;0;11.7076;0;1;1;-1;
1;1065;0;11.7176;0;1;1;-1;
1;1066;0;11.7276;0;1;1;-1;
1;1067;0;11.7376;0;1;1;-1;
1;1068;0;11.7476;0;1;1;-1;
1;1069;0;11.7576;0;1;1;-1;
1;1070;0;11.7676;0;1;1;-1;
1;1071;0;11.7776;0;1;1;-1;
1;1072;0;11.7876;0;1;1;-1;
1;1073;0;11.7976;0;1;1;-1;
1;1074;0;11.8076;0;1;1;-1;
1;1075;0;11.8176;0;1;1;-1;
1;1076;0;11.8275;0;1;1;-1;
1;1077;0;11.8375;0;1;1;-1;
1;1078;0;11.8475;0;1;1;-1;
1;1079;0;11.8575;0;1;1;-1;
1;1080;0;11.8675;0;1;1;-1;
1;1081;0;11.8775;0;1;1;-1;
1;1082;0;11.8875;0;1;1;-1;
1;1083;0;11.8975;0;1;1;-1;
1;1084;0;11.9075;0;1;1;-1;
1;1085;0;11.9175;0;1;1;-1;
1;1086;0;11.9275;0;1;1;-1;
1;1087;0;11.9375;0;1;1;-1;
1;1088;0;11.9475;0;1;1;-1;
1;1089;0;11.9575;0;1;1;-1;
1;1090;0;11.9675;0;1;1;-1;
1;1091;0;11.9775;0;1;1;-1;
1;1092;0;11.9875;0;1;1;-1;
1;1093;0;11.9975;0;1;1;-1;
1;1094;0;12.0075;0;1;1;-1;
1;1095;0;12.0174;0;1;1;-1;
1;1096;0;12.0274;0;1;1;-1;
1;1097;0;12.0374;0;1;1;-1;
1;1098;0;12.0474;0;1;1;-1;
1;1099;0;12.0574;0;1;1;-1;
1;1100;0;12.0674;0;1;1;-1;
1;1101;0;12.0774;0;1;1;-1;
1;1102;0;12.0874;0;1;1;-1;
1;1103;0;12.0974;0;1;1;-1;
1;1104;0;12.1074;0;1;1;-1;
1;1105;0;12.1174;0;1;1;-1;
1;1106;0;12.1274;0;1;1;-1;
1;1107;0;12.1374;0;1;1;-1;
1;1108;0;12.1474;0;1;1;-1;
1;1109;0;12.1574;0;1;1;-1;
1;1110;0;12.1674;0;1;1;-1;
1;1111;0;12.1774;0;1;1;-1;
1;1112;0;12.1874;0;1;1;-1;
1;1113;0;12.1973;0;1;1;-1;
1;1114;0;12.2073;0;1;1;-1;
1;1115;0;12.2173;0;1;1;-1;
1;1116;0;12.2273;0;1;1;-1;
1;1117;0;12.2373;0;1;1;-1;
1;1118;0;12.2473;0;1;1;-1;
1;1119;0;12.2573;0;1;1;-1;
1;1120;0;12.2673;0;1;1;-1;
1;1121;0;12.2773;0;1;1;-1;
1;1122;0;12.2873;0;1;1;-1;
1;1123;0;12.2973;0;1;1;-1;
1;1124;0;12.3073;0;1;1;-1;
1;1125;0;12.3173;0;1;1;-1;
1;1126;0;12.3273;0;1;1;-1;
1;1127;0;12.3373;0;1;1;-1;
1;1128;0;12.3473;0;1;1;-1;
1;1129;0;12.3573;0;1;1;-1;
1;1130;0;12.3673;0;1;1;-1;
1;1131;0;12.3772;0;1;1;-1;
1;1132;0;12.3872;0;1;1;-1;
1;1133;0;12.3972;0;1;1;-1;
1;1134;0;12.4072;0;1;1;-1;
1;1135;0;12.4172;0;1;1;-1;
1;1136;0;12.4272;0;1;1;-1;
1;1137;0;12.4372;0;1;1;-1;
1;1138;0;12.4472;0;1;1;-1;
1;1139;0;12.4572;0;1;1;-1;
1;1140;0;12.4672;0;1;1;-1;
1;1141;0;12.4772;0;1;1;-1;
1;1142;0;12.4872;0;1;1;-1;
1;1143;0;12.4972;0;1;1;-1;
1;1144;0;12.5072;0;1;1;-1;
1;1145;0;12.5172;0;1;1;-1;
1;1146;0;12.5272;0;1;1;-1;
1;1147;0;12.5372;0;1;1;-1;
1;1148;0;12.5472;0;1;1;-1;
1;1149;0;12.5571;0;1;1;-1;
1;1150;0;12.5671;0;1;1;-1;
1;1151;0;12.5771;0;1;1;-1;
1;1152;0;12.5871;0;1;1;-1;
1;1153;0;12.5971;0;1;1;-1;
1;1154;0;12.6071;0;1;1;-1;
1;1155;0;12.6171;0;1;1;-1;
1;1156;0;12.6271;0;1;1;-1;
1;1157;0;12.6371;0;1;1;-1;
1;1158;0;12.6471;0;1;1;-1;
1;1159;0;12.6571;0;1;1;-1;
1;1160;0;12.6671;0;1;1;-1;
1;1161;0;12.6771;0;1;1;-1;
1;1162;0;12.6871;0;1;1;-1;
1;1163;0;12.6971;0;1;1;-1;
1;1164;0;12.7071;0;1;1;-1;
1;1165;0;12.7171;0;1;1;-1;
1;1166;0;12.7271;0;1;1;-1;
1;1167;0;12.737;0;1;1;-1;
1;1168;0;12.747;0;1;1;-1;
1;1169;0;12.757;0;1;1;-1;
1;1170;0;12.767;0;1;1;-1;
1;1171;0;12.777;0;1;1;-1;
1;1172;0;12.787;0;1;1;-1;
1;1173;0;12.797;0;1;1;-1;
1;1174;0;12.807;0;1;1;-1;
1;1175;0;12.817;0;1;1;-1;
1;1176;0;12.827;0;1;1;-1;
1;1177;0;12.837;0;1;1;-1;
1;1178;0;12.847;0;1;1;-1;
1;1179;0;12.857;0;1;1;-1;
1;1180;0;12.867;0;1;1;-1;
1;1181;0;12.877;0;1;1;-1;
1;1182;0;12.887;0;1;1;-1;
1;1183;0;12.897;0;1;1;-1;
1;1184;0;12.907;0;1;1;-1;
1;1185;0;12.9169;0;1;1;-1;
1;1186;0;12.9269;0;1;1;-1;
1;1187;0;12.9369;0;1;1;-1;
1;1188;0;12.9469;0;1;1;-1;
1;1189;0;12.9569;0;1;1;-1;
1;1190;0;12.9669;0;1;1;-1;
1;1191;0;12.9769;0;1;1;-1;
1;1192;0;12.9869;0;1;1;-1;
1;1193;0;12.9969;0;1;1;-1;
1;1194;0;13.0069;0;1;1;-1;
1;1195;0;13.0169;0;1;1;-1;
1;1196;0;13.0269;0;1;1;-1;
1;1197;0;13.0369;0;1;1;-1;
1;1198;0;13.0469;0;1;1;-1;
1;1199;0;13.0569;0;1;1;-1;
1;1200;0;13.0669;0;1;1;-1;
1;1201;0;13.0769;0;1;1;-1;
1;1202;0;13.0869;0;1;1;-1;
1;1203;0;13.0968;0;1;1;-1;
1;1204;0;13.1068;0;1;1;-1;
1;1205;0;13.1168;0;1;1;-1;
1;1206;0;13.1268;0;1;1;-1;
1;1207;0;13.1368;0;1;1;-1;
1;1208;0;13.1468;0;1;1;-1;
1;1209;0;13.1568;0;1;1;-1;
1;1210;0;13.1668;0;1;1;-1;
1;1211;0;13.1768;0;1;1;-1;
1;1212;0;13.1868;0;1;1;-1;
1;1213;0;13.1968;0;1;1;-1;
1;1214;0;13.2068;0;1;1;-1;
1;1215;0;13.2168;0;1;1;-1;
1;1216;0;13.2268;0;1;1;-1;
1;1217;0;13.2368;0;1;1;-1;
1;1218;0;13.2468;0;1;1;-1;
1;1219;0;13.2568;0;1;1;-1;
1;1220;0;13.2668;0;1;1;-1;
1;1221;0;13.2767;0;1;1;-1;
1;1222;0;13.2867;0;1;1;-1;
1;1223;0;13.2967;0;1;1;-1;
1;1224;0;13.3067;0;1;1;-1;
1;1225;0;13.3167;0;1;1;-1;
1;1226;0;13.3267;0;1;1;-1;
1;1227;0;13.3367;0;1;1;-1;
1;1228;0;13.3467;0;1;1;-1;
1;1229;0;13.3567;0;1;1;-1;
1;1230;0;13.3667;0;1;1;-1;
1;1231;0;13.3767;0;1;1;-1;
1;1232;0;13.3867;0;1;1;-1;
1;1233;0;13.3967;0;1;1;-1;
1;1234;0;13.4067;0;1;1;-1;
1;1235;0;13.4167;0;1;1;-1;
1;1236;0;13.4267;0;1;1;-1;
1;1237;0;13.4367;0;1;1;-1;
1;1238;0;13.4467;0;1;1;-1;
1;1239;0;13.4566;0;1;1;-1;
1;1240;0;13.4666;0;1;1;-1;
1;1241;0;13.4766;0;1;1;-1;
1;1242;0;13.4866;0;1;1;-1;
1;1243;0;13.4966;0;1;1;-1;
1;1244;0;13.5066;0;1;1;-1;
1;1245;0;13.5166;0;1;1;-1;
1;1246;0;13.5266;0;1;1;-1;
1;1247;0;13.5366;0;1;1;-1;
1;1248;0;13.5466;0;1;1;-1;
1;1249;0;13.5566;0;1;1;-1;
1;1250;0;13.5666;0;1;1;-1;
1;1251;0;13.5766;0;1;1;-1;
1;1252;0;13.5866;0;1;1;-1;
1;1253;0;13.5966;0;1;1;-1;
1;1254;0;13.6066;0;1;1;-1;
1;1255;0;13.6166;0;1;1;-1;
1;1256;0;13.6266;0;1;1;-1;
1;1257;0;13.6365;0;1;1;-1;
1;1258;0;13.6465;0;1;1;-1;
1;1259;0;13.6565;0;1;1;-1;
1;1260;0;13.6665;0;1;1;-1;
1;1261;0;13.6765;0;1;1;-1;
1;1262;0;13.6865;0;1;1;-1;
1;1263;0;13.6965;0;1;1;-1;
1;1264;0;13.7065;0;1;1;-1;
1;1265;0;13.7165;0;1;1;-1;
1;1266;0;13.7265;0;1;1;-1;
1;1267;0;13.7365;0;1;1;-1;
1;1268;0;13.7465;0;1;1;-1;
1;1269;0;13.7565;0;1;1;-1;
1;1270;0;13.7665;0;1;1;-1;
1;1271;0;13.7765;0;1;1;-1;
1;1272;0;13.7865;0;1;1;-1;
1;1273;0;13.7965;0;1;1;-1;
1;1274;0;13.8065;0;1;1;-1;
1;1275;0;13.8165;0;1;1;-1;
1;1276;0;13.8264;0;1;1;-1;
1;1277;0;13.8364;0;1;1;-1;
1;1278;0;13.8464;0;1;1;-1;
1;1279;0;13.8564;0;1;1;-1;
1;1280;0;13.8664;0;1;1;-1;
1;1281;0;13.8764;0;1;1;-1;
1;1282;0;13.8864;0;1;1;-1;
1;1283;0;13.8964;0;1;1;-1;
1;1284;0;13.9064;0;1;1;-1;
1;1285;0;13.9164;0;1;1;-1;
1;1286;0;13.9264;0;1;1;-1;
1;1287;0;13.9364;0;1;1;-1;
1;1288;0;13.9464;0;1;1;-1;
1;1289;0;13.9564;0;1;1;-1;
1;1290;0;13.9664;0;1;1;-1;
1;1291;0;13.9764;0;1;1;-1;
1;1292;0;13.9864;0;1;1;-1;
1;1293;0;13.9964;0;1;1;-1;
1;1294;0;14.0063;0;1;1;-1;
1;1295;0;14.0163;0;1;1;-1;
1;1296;0;14.0263;0;1;1;-1;
1;1297;0;14.0363;0;1;1;-1;
1;1298;0;14.0463;0;1;1;-1;
1;1299;0;14.0563;0;1;1;-1;
1;1300;0;14.0663;0;1;1;-1;
1;1301;0;14.0763;0;1;1;-1;
1;1302;0;14.0863;0;1;1;-1;
1;1303;0;14.0963;0;1;1;-1;
1;1304;0;14.1063;0;1;1;-1;
1;1305;0;14.1163;0;1;1;-1;
1;1306;0;14.1263;0;1;1;-1;
1;1307;0;14.1363;0;1;1;-1;
1;1308;0;14.1463;0;1;1;-1;
1;1309;0;14.1563;0;1;1;-1;
1;1310;0;14.1663;0;1;1;-1;
1;1311;0;14.1763;0;1;1;-1;
1;1312;0;14.1862;0;1;1;-1;
